/home/rs/24CS91R08/miniconda3/envs/venv/lib/python3.10/site-packages/torch/utils/data/dataloader.py:624: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(
[DEVICE] cuda
[GPU] NVIDIA L40 | VRAM 47.7GB
[MODEL] Loading processors...
[DATA] Building datasets...
[LLaVA-Instruct] 361411 samples
[GQA Train] 72140 unique image samples
[TextVQA] 34602 samples
[DATA] Total train samples: 468153
[MODEL] Loading CLIP (frozen)...

Loading weights:   0%|          | 0/199 [00:00<?, ?it/s]
Loading weights: 100%|██████████| 199/199 [00:00<00:00, 50405.61it/s]
[MODEL] Loading Qwen (trainable)...

Loading weights:   0%|          | 0/290 [00:00<?, ?it/s]
Loading weights: 100%|██████████| 290/290 [00:00<00:00, 9038.44it/s]
[MODEL] Building proj1 (768→896 via 2048)...
[MODEL] Trainable: 501.6M / Total: 589.1M params
[CKPT] Loading Stage 1 NoGemma proj1 from ../checkpoints/stage1_nogemma/stage1_nogemma_best.pt
  Stage 1 val loss was: 3.3411 (epoch 4)

============================================================
EPOCH 1/3
============================================================
[DATA] Starting train loop... (29259 batches)

[Epoch 1/3] Step 91/29259 | Loss 1.8194 (avg 1.8673) | Elapsed 53s | ETA 4h 48m 15s | Samples/s 27
[Epoch 1/3] Step 92/29259 | Loss 1.8813 (avg 1.8674) | Elapsed 54s | ETA 4h 48m 11s | Samples/s 27
[Epoch 1/3] Step 93/29259 | Loss 1.8364 (avg 1.8671) | Elapsed 55s | ETA 4h 48m 7s | Samples/s 27
[Epoch 1/3] Step 94/29259 | Loss 1.4513 (avg 1.8627) | Elapsed 55s | ETA 4h 48m 2s | Samples/s 27
[Epoch 1/3] Step 95/29259 | Loss 1.8224 (avg 1.8622) | Elapsed 56s | ETA 4h 47m 58s | Samples/s 27
[Epoch 1/3] Step 96/29259 | Loss 1.7287 (avg 1.8608) | Elapsed 56s | ETA 4h 47m 54s | Samples/s 27
[Epoch 1/3] Step 97/29259 | Loss 1.8299 (avg 1.8605) | Elapsed 57s | ETA 4h 47m 50s | Samples/s 27
[Epoch 1/3] Step 98/29259 | Loss 1.8356 (avg 1.8603) | Elapsed 58s | ETA 4h 47m 46s | Samples/s 27
[Epoch 1/3] Step 99/29259 | Loss 1.8205 (avg 1.8599) | Elapsed 58s | ETA 4h 47m 44s | Samples/s 27
[Epoch 1/3] Step 100/29259 | Loss 2.0225 (avg 1.8615) | Elapsed 59s | ETA 4h 47m 41s | Samples/s 27
[Epoch 1/3] Step 101/29259 | Loss 1.7855 (avg 1.8607) | Elapsed 59s | ETA 4h 47m 38s | Samples/s 27
[Epoch 1/3] Step 102/29259 | Loss 1.7245 (avg 1.8594) | Elapsed 1m 0s | ETA 4h 47m 34s | Samples/s 27
[Epoch 1/3] Step 103/29259 | Loss 1.8527 (avg 1.8593) | Elapsed 1m 0s | ETA 4h 47m 31s | Samples/s 27
[Epoch 1/3] Step 104/29259 | Loss 1.8670 (avg 1.8594) | Elapsed 1m 1s | ETA 4h 47m 28s | Samples/s 27
[Epoch 1/3] Step 105/29259 | Loss 1.8370 (avg 1.8592) | Elapsed 1m 2s | ETA 4h 47m 26s | Samples/s 27
[Epoch 1/3] Step 106/29259 | Loss 1.7958 (avg 1.8586) | Elapsed 1m 2s | ETA 4h 47m 24s | Samples/s 27
[Epoch 1/3] Step 107/29259 | Loss 1.6524 (avg 1.8567) | Elapsed 1m 3s | ETA 4h 47m 21s | Samples/s 27
[Epoch 1/3] Step 108/29259 | Loss 1.7944 (avg 1.8561) | Elapsed 1m 3s | ETA 4h 47m 18s | Samples/s 27
[Epoch 1/3] Step 109/29259 | Loss 1.8120 (avg 1.8557) | Elapsed 1m 4s | ETA 4h 47m 15s | Samples/s 27
[Epoch 1/3] Step 110/29259 | Loss 1.8378 (avg 1.8555) | Elapsed 1m 5s | ETA 4h 47m 14s | Samples/s 27
[Epoch 1/3] Step 111/29259 | Loss 1.6337 (avg 1.8535) | Elapsed 1m 5s | ETA 4h 47m 12s | Samples/s 27
[Epoch 1/3] Step 112/29259 | Loss 1.7214 (avg 1.8523) | Elapsed 1m 6s | ETA 4h 47m 10s | Samples/s 27
[Epoch 1/3] Step 113/29259 | Loss 1.8924 (avg 1.8527) | Elapsed 1m 6s | ETA 4h 47m 8s | Samples/s 27
[Epoch 1/3] Step 114/29259 | Loss 1.8281 (avg 1.8525) | Elapsed 1m 7s | ETA 4h 47m 7s | Samples/s 27
[Epoch 1/3] Step 115/29259 | Loss 1.7761 (avg 1.8518) | Elapsed 1m 7s | ETA 4h 47m 4s | Samples/s 27
[Epoch 1/3] Step 116/29259 | Loss 1.8029 (avg 1.8514) | Elapsed 1m 8s | ETA 4h 47m 3s | Samples/s 27
[Epoch 1/3] Step 117/29259 | Loss 1.7214 (avg 1.8503) | Elapsed 1m 9s | ETA 4h 47m 0s | Samples/s 27
[Epoch 1/3] Step 118/29259 | Loss 1.9319 (avg 1.8510) | Elapsed 1m 9s | ETA 4h 46m 57s | Samples/s 27
[Epoch 1/3] Step 119/29259 | Loss 1.6996 (avg 1.8497) | Elapsed 1m 10s | ETA 4h 46m 56s | Samples/s 27
[Epoch 1/3] Step 120/29259 | Loss 1.8715 (avg 1.8499) | Elapsed 1m 10s | ETA 4h 46m 55s | Samples/s 27
[Epoch 1/3] Step 121/29259 | Loss 1.7356 (avg 1.8489) | Elapsed 1m 11s | ETA 4h 46m 52s | Samples/s 27
[Epoch 1/3] Step 122/29259 | Loss 1.7978 (avg 1.8485) | Elapsed 1m 12s | ETA 4h 46m 50s | Samples/s 27
[Epoch 1/3] Step 123/29259 | Loss 1.8631 (avg 1.8486) | Elapsed 1m 12s | ETA 4h 46m 49s | Samples/s 27
[Epoch 1/3] Step 124/29259 | Loss 1.7934 (avg 1.8482) | Elapsed 1m 13s | ETA 4h 46m 48s | Samples/s 27
[Epoch 1/3] Step 125/29259 | Loss 1.8021 (avg 1.8478) | Elapsed 1m 13s | ETA 4h 46m 47s | Samples/s 27
[Epoch 1/3] Step 126/29259 | Loss 1.7939 (avg 1.8474) | Elapsed 1m 14s | ETA 4h 46m 46s | Samples/s 27
[Epoch 1/3] Step 127/29259 | Loss 1.7556 (avg 1.8467) | Elapsed 1m 15s | ETA 4h 46m 45s | Samples/s 27
[Epoch 1/3] Step 128/29259 | Loss 1.6771 (avg 1.8454) | Elapsed 1m 15s | ETA 4h 46m 45s | Samples/s 27
[Epoch 1/3] Step 129/29259 | Loss 1.9761 (avg 1.8464) | Elapsed 1m 16s | ETA 4h 46m 44s | Samples/s 27
[Epoch 1/3] Step 130/29259 | Loss 1.8873 (avg 1.8467) | Elapsed 1m 16s | ETA 4h 46m 43s | Samples/s 27
[Epoch 1/3] Step 131/29259 | Loss 1.7838 (avg 1.8462) | Elapsed 1m 17s | ETA 4h 46m 42s | Samples/s 27
[Epoch 1/3] Step 132/29259 | Loss 1.7582 (avg 1.8455) | Elapsed 1m 17s | ETA 4h 46m 42s | Samples/s 27
[Epoch 1/3] Step 133/29259 | Loss 1.7694 (avg 1.8450) | Elapsed 1m 18s | ETA 4h 46m 40s | Samples/s 27
[Epoch 1/3] Step 134/29259 | Loss 1.7866 (avg 1.8445) | Elapsed 1m 19s | ETA 4h 46m 40s | Samples/s 27
[Epoch 1/3] Step 135/29259 | Loss 1.6588 (avg 1.8432) | Elapsed 1m 19s | ETA 4h 46m 39s | Samples/s 27
[Epoch 1/3] Step 136/29259 | Loss 1.8188 (avg 1.8430) | Elapsed 1m 20s | ETA 4h 46m 39s | Samples/s 27
[Epoch 1/3] Step 137/29259 | Loss 1.7257 (avg 1.8421) | Elapsed 1m 20s | ETA 4h 46m 39s | Samples/s 27
[Epoch 1/3] Step 138/29259 | Loss 1.8098 (avg 1.8419) | Elapsed 1m 21s | ETA 4h 46m 38s | Samples/s 27
[Epoch 1/3] Step 139/29259 | Loss 1.7229 (avg 1.8410) | Elapsed 1m 22s | ETA 4h 46m 37s | Samples/s 27
[Epoch 1/3] Step 140/29259 | Loss 1.8396 (avg 1.8410) | Elapsed 1m 22s | ETA 4h 46m 36s | Samples/s 27
[Epoch 1/3] Step 141/29259 | Loss 1.7614 (avg 1.8405) | Elapsed 1m 23s | ETA 4h 46m 35s | Samples/s 27
[Epoch 1/3] Step 142/29259 | Loss 1.7604 (avg 1.8399) | Elapsed 1m 23s | ETA 4h 46m 35s | Samples/s 27
[Epoch 1/3] Step 143/29259 | Loss 1.7077 (avg 1.8390) | Elapsed 1m 24s | ETA 4h 46m 33s | Samples/s 27
[Epoch 1/3] Step 144/29259 | Loss 1.6401 (avg 1.8376) | Elapsed 1m 25s | ETA 4h 46m 33s | Samples/s 27
[Epoch 1/3] Step 145/29259 | Loss 1.7214 (avg 1.8368) | Elapsed 1m 25s | ETA 4h 46m 32s | Samples/s 27
[Epoch 1/3] Step 146/29259 | Loss 1.9757 (avg 1.8377) | Elapsed 1m 26s | ETA 4h 46m 32s | Samples/s 27
[Epoch 1/3] Step 147/29259 | Loss 1.7936 (avg 1.8374) | Elapsed 1m 26s | ETA 4h 46m 31s | Samples/s 27
[Epoch 1/3] Step 148/29259 | Loss 1.8579 (avg 1.8376) | Elapsed 1m 27s | ETA 4h 46m 30s | Samples/s 27
[Epoch 1/3] Step 149/29259 | Loss 1.9090 (avg 1.8381) | Elapsed 1m 27s | ETA 4h 46m 30s | Samples/s 27
[Epoch 1/3] Step 150/29259 | Loss 1.8703 (avg 1.8383) | Elapsed 1m 28s | ETA 4h 46m 30s | Samples/s 27
[Epoch 1/3] Step 151/29259 | Loss 2.0821 (avg 1.8399) | Elapsed 1m 29s | ETA 4h 46m 30s | Samples/s 27
[Epoch 1/3] Step 152/29259 | Loss 1.9428 (avg 1.8406) | Elapsed 1m 29s | ETA 4h 46m 30s | Samples/s 27
[Epoch 1/3] Step 153/29259 | Loss 1.7763 (avg 1.8401) | Elapsed 1m 30s | ETA 4h 46m 29s | Samples/s 27
[Epoch 1/3] Step 154/29259 | Loss 1.5883 (avg 1.8385) | Elapsed 1m 30s | ETA 4h 46m 29s | Samples/s 27
[Epoch 1/3] Step 155/29259 | Loss 1.9484 (avg 1.8392) | Elapsed 1m 31s | ETA 4h 46m 29s | Samples/s 27
[Epoch 1/3] Step 156/29259 | Loss 1.7961 (avg 1.8389) | Elapsed 1m 32s | ETA 4h 46m 28s | Samples/s 27
[Epoch 1/3] Step 157/29259 | Loss 2.2767 (avg 1.8417) | Elapsed 1m 32s | ETA 4h 46m 28s | Samples/s 27
[Epoch 1/3] Step 158/29259 | Loss 1.9741 (avg 1.8426) | Elapsed 1m 33s | ETA 4h 46m 28s | Samples/s 27
[Epoch 1/3] Step 159/29259 | Loss 1.7414 (avg 1.8419) | Elapsed 1m 33s | ETA 4h 46m 28s | Samples/s 27
[Epoch 1/3] Step 160/29259 | Loss 1.8389 (avg 1.8419) | Elapsed 1m 34s | ETA 4h 46m 28s | Samples/s 27
[Epoch 1/3] Step 161/29259 | Loss 1.7927 (avg 1.8416) | Elapsed 1m 35s | ETA 4h 46m 27s | Samples/s 27
[Epoch 1/3] Step 162/29259 | Loss 1.7764 (avg 1.8412) | Elapsed 1m 35s | ETA 4h 46m 28s | Samples/s 27
[Epoch 1/3] Step 163/29259 | Loss 1.7869 (avg 1.8409) | Elapsed 1m 36s | ETA 4h 46m 28s | Samples/s 27
[Epoch 1/3] Step 164/29259 | Loss 1.7825 (avg 1.8405) | Elapsed 1m 36s | ETA 4h 46m 27s | Samples/s 27
[Epoch 1/3] Step 165/29259 | Loss 1.7327 (avg 1.8399) | Elapsed 1m 37s | ETA 4h 46m 28s | Samples/s 27
[Epoch 1/3] Step 166/29259 | Loss 1.8427 (avg 1.8399) | Elapsed 1m 38s | ETA 4h 46m 27s | Samples/s 27
[Epoch 1/3] Step 167/29259 | Loss 1.7838 (avg 1.8395) | Elapsed 1m 38s | ETA 4h 46m 27s | Samples/s 27
[Epoch 1/3] Step 168/29259 | Loss 1.7831 (avg 1.8392) | Elapsed 1m 39s | ETA 4h 46m 27s | Samples/s 27
[Epoch 1/3] Step 169/29259 | Loss 1.8537 (avg 1.8393) | Elapsed 1m 39s | ETA 4h 46m 27s | Samples/s 27
[Epoch 1/3] Step 170/29259 | Loss 1.7609 (avg 1.8388) | Elapsed 1m 40s | ETA 4h 46m 29s | Samples/s 27
[Epoch 1/3] Step 171/29259 | Loss 1.8339 (avg 1.8388) | Elapsed 1m 41s | ETA 4h 46m 29s | Samples/s 27
[Epoch 1/3] Step 172/29259 | Loss 1.9173 (avg 1.8393) | Elapsed 1m 41s | ETA 4h 46m 30s | Samples/s 27
[Epoch 1/3] Step 173/29259 | Loss 1.8268 (avg 1.8392) | Elapsed 1m 42s | ETA 4h 46m 30s | Samples/s 27
