[DEVICE] cuda
[GPU] NVIDIA L40 | VRAM 47.7GB
[MODEL] Loading processors...
[DATA] Building datasets...
[LLaVA-Instruct] 361411 samples
[GQA Train] 72140 unique image samples
[TextVQA] 34602 samples
[DATA] Total train samples: 468153
[MODEL] Loading CLIP (frozen)...
[MODEL] Loading Qwen (trainable)...
[MODEL] Building proj1 (768→896 via 2048)...
[MODEL] Trainable: 501.6M / Total: 589.1M params
[CKPT] Loading Stage 1 NoGemma proj1 from ../checkpoints/stage1_nogemma/stage1_nogemma_best.pt
  Stage 1 val loss was: 3.3411 (epoch 4)

============================================================
EPOCH 1/3
============================================================
[DATA] Starting train loop... (29259 batches)

[Epoch 1/3] Step 46/29259 | Loss 2.0282 (avg 1.9303) | Elapsed 13s | ETA 2h 24m 40s | Samples/s 54
[Epoch 1/3] Step 47/29259 | Loss 1.7752 (avg 1.9270) | Elapsed 13s | ETA 2h 24m 11s | Samples/s 54
[Epoch 1/3] Step 48/29259 | Loss 1.9552 (avg 1.9276) | Elapsed 14s | ETA 2h 23m 46s | Samples/s 54
[Epoch 1/3] Step 49/29259 | Loss 1.8513 (avg 1.9260) | Elapsed 14s | ETA 2h 23m 20s | Samples/s 54
[Epoch 1/3] Step 50/29259 | Loss 1.5827 (avg 1.9191) | Elapsed 14s | ETA 2h 22m 52s | Samples/s 55
[Epoch 1/3] Step 51/29259 | Loss 1.9621 (avg 1.9200) | Elapsed 14s | ETA 2h 22m 30s | Samples/s 55
[Epoch 1/3] Step 52/29259 | Loss 1.9143 (avg 1.9199) | Elapsed 15s | ETA 2h 22m 8s | Samples/s 55
[Epoch 1/3] Step 53/29259 | Loss 1.8607 (avg 1.9188) | Elapsed 15s | ETA 2h 21m 46s | Samples/s 55
[Epoch 1/3] Step 54/29259 | Loss 1.6664 (avg 1.9141) | Elapsed 15s | ETA 2h 21m 25s | Samples/s 55
[Epoch 1/3] Step 55/29259 | Loss 1.8916 (avg 1.9137) | Elapsed 15s | ETA 2h 21m 7s | Samples/s 55
[Epoch 1/3] Step 56/29259 | Loss 1.9663 (avg 1.9146) | Elapsed 16s | ETA 2h 20m 45s | Samples/s 55
[Epoch 1/3] Step 57/29259 | Loss 1.7597 (avg 1.9119) | Elapsed 16s | ETA 2h 20m 27s | Samples/s 55
[Epoch 1/3] Step 58/29259 | Loss 1.8991 (avg 1.9117) | Elapsed 16s | ETA 2h 20m 7s | Samples/s 56
[Epoch 1/3] Step 59/29259 | Loss 1.9607 (avg 1.9125) | Elapsed 16s | ETA 2h 19m 50s | Samples/s 56
[Epoch 1/3] Step 60/29259 | Loss 1.7753 (avg 1.9102) | Elapsed 17s | ETA 2h 19m 34s | Samples/s 56
[Epoch 1/3] Step 61/29259 | Loss 2.1399 (avg 1.9140) | Elapsed 17s | ETA 2h 19m 15s | Samples/s 56
[Epoch 1/3] Step 62/29259 | Loss 1.9765 (avg 1.9150) | Elapsed 17s | ETA 2h 18m 59s | Samples/s 56
[Epoch 1/3] Step 63/29259 | Loss 1.8829 (avg 1.9145) | Elapsed 17s | ETA 2h 18m 45s | Samples/s 56
[Epoch 1/3] Step 64/29259 | Loss 1.9364 (avg 1.9148) | Elapsed 18s | ETA 2h 18m 30s | Samples/s 56
[Epoch 1/3] Step 65/29259 | Loss 1.9540 (avg 1.9154) | Elapsed 18s | ETA 2h 18m 16s | Samples/s 56
[Epoch 1/3] Step 66/29259 | Loss 2.0823 (avg 1.9180) | Elapsed 18s | ETA 2h 18m 4s | Samples/s 56
[Epoch 1/3] Step 67/29259 | Loss 1.8608 (avg 1.9171) | Elapsed 18s | ETA 2h 17m 50s | Samples/s 56
[Epoch 1/3] Step 68/29259 | Loss 1.9677 (avg 1.9178) | Elapsed 19s | ETA 2h 17m 36s | Samples/s 57
[Epoch 1/3] Step 69/29259 | Loss 1.8373 (avg 1.9167) | Elapsed 19s | ETA 2h 17m 23s | Samples/s 57
[Epoch 1/3] Step 70/29259 | Loss 2.0662 (avg 1.9188) | Elapsed 19s | ETA 2h 17m 11s | Samples/s 57
[Epoch 1/3] Step 71/29259 | Loss 1.7000 (avg 1.9157) | Elapsed 19s | ETA 2h 16m 59s | Samples/s 57
[Epoch 1/3] Step 72/29259 | Loss 1.8325 (avg 1.9146) | Elapsed 20s | ETA 2h 16m 48s | Samples/s 57
[Epoch 1/3] Step 73/29259 | Loss 1.8958 (avg 1.9143) | Elapsed 20s | ETA 2h 16m 37s | Samples/s 57
[Epoch 1/3] Step 74/29259 | Loss 1.7289 (avg 1.9118) | Elapsed 20s | ETA 2h 16m 28s | Samples/s 57
[Epoch 1/3] Step 75/29259 | Loss 1.6365 (avg 1.9081) | Elapsed 21s | ETA 2h 16m 17s | Samples/s 57
[Epoch 1/3] Step 76/29259 | Loss 1.8006 (avg 1.9067) | Elapsed 21s | ETA 2h 16m 8s | Samples/s 57
[Epoch 1/3] Step 77/29259 | Loss 1.8399 (avg 1.9059) | Elapsed 21s | ETA 2h 15m 59s | Samples/s 57
[Epoch 1/3] Step 78/29259 | Loss 1.9010 (avg 1.9058) | Elapsed 21s | ETA 2h 15m 50s | Samples/s 57
[Epoch 1/3] Step 79/29259 | Loss 1.8272 (avg 1.9048) | Elapsed 22s | ETA 2h 15m 40s | Samples/s 57
[Epoch 1/3] Step 80/29259 | Loss 1.8569 (avg 1.9042) | Elapsed 22s | ETA 2h 15m 32s | Samples/s 57
[Epoch 1/3] Step 81/29259 | Loss 1.9298 (avg 1.9045) | Elapsed 22s | ETA 2h 15m 23s | Samples/s 57
[Epoch 1/3] Step 82/29259 | Loss 1.8758 (avg 1.9042) | Elapsed 22s | ETA 2h 15m 14s | Samples/s 58
[Epoch 1/3] Step 83/29259 | Loss 1.9084 (avg 1.9042) | Elapsed 23s | ETA 2h 15m 5s | Samples/s 58
[Epoch 1/3] Step 84/29259 | Loss 1.9189 (avg 1.9044) | Elapsed 23s | ETA 2h 14m 56s | Samples/s 58
[Epoch 1/3] Step 85/29259 | Loss 1.9660 (avg 1.9051) | Elapsed 23s | ETA 2h 14m 48s | Samples/s 58
[Epoch 1/3] Step 86/29259 | Loss 1.9290 (avg 1.9054) | Elapsed 23s | ETA 2h 14m 41s | Samples/s 58
[Epoch 1/3] Step 87/29259 | Loss 1.8776 (avg 1.9051) | Elapsed 24s | ETA 2h 14m 33s | Samples/s 58
[Epoch 1/3] Step 88/29259 | Loss 1.7478 (avg 1.9033) | Elapsed 24s | ETA 2h 14m 25s | Samples/s 58
[Epoch 1/3] Step 89/29259 | Loss 1.8449 (avg 1.9026) | Elapsed 24s | ETA 2h 14m 19s | Samples/s 58
[Epoch 1/3] Step 90/29259 | Loss 1.9972 (avg 1.9037) | Elapsed 24s | ETA 2h 14m 13s | Samples/s 58
[Epoch 1/3] Step 91/29259 | Loss 1.8613 (avg 1.9032) | Elapsed 25s | ETA 2h 14m 5s | Samples/s 58
[Epoch 1/3] Step 92/29259 | Loss 1.9167 (avg 1.9034) | Elapsed 25s | ETA 2h 13m 58s | Samples/s 58
[Epoch 1/3] Step 93/29259 | Loss 1.8620 (avg 1.9029) | Elapsed 25s | ETA 2h 13m 52s | Samples/s 58
[Epoch 1/3] Step 94/29259 | Loss 1.5077 (avg 1.8987) | Elapsed 25s | ETA 2h 13m 45s | Samples/s 58
[Epoch 1/3] Step 95/29259 | Loss 1.8649 (avg 1.8984) | Elapsed 26s | ETA 2h 13m 39s | Samples/s 58
[Epoch 1/3] Step 96/29259 | Loss 1.7685 (avg 1.8970) | Elapsed 26s | ETA 2h 13m 32s | Samples/s 58
[Epoch 1/3] Step 97/29259 | Loss 1.8330 (avg 1.8964) | Elapsed 26s | ETA 2h 13m 25s | Samples/s 58
[Epoch 1/3] Step 98/29259 | Loss 1.9203 (avg 1.8966) | Elapsed 26s | ETA 2h 13m 19s | Samples/s 58
[Epoch 1/3] Step 99/29259 | Loss 1.8328 (avg 1.8960) | Elapsed 27s | ETA 2h 13m 14s | Samples/s 58
[Epoch 1/3] Step 100/29259 | Loss 2.0673 (avg 1.8977) | Elapsed 27s | ETA 2h 13m 10s | Samples/s 58
[Epoch 1/3] Step 101/29259 | Loss 1.8870 (avg 1.8976) | Elapsed 27s | ETA 2h 13m 4s | Samples/s 58
[Epoch 1/3] Step 102/29259 | Loss 1.8140 (avg 1.8967) | Elapsed 27s | ETA 2h 12m 58s | Samples/s 58
[Epoch 1/3] Step 103/29259 | Loss 1.8932 (avg 1.8967) | Elapsed 28s | ETA 2h 12m 53s | Samples/s 59
[Epoch 1/3] Step 104/29259 | Loss 1.8951 (avg 1.8967) | Elapsed 28s | ETA 2h 12m 49s | Samples/s 59
[Epoch 1/3] Step 105/29259 | Loss 1.8853 (avg 1.8966) | Elapsed 28s | ETA 2h 12m 44s | Samples/s 59
[Epoch 1/3] Step 106/29259 | Loss 1.8135 (avg 1.8958) | Elapsed 28s | ETA 2h 12m 39s | Samples/s 59
[Epoch 1/3] Step 107/29259 | Loss 1.6892 (avg 1.8939) | Elapsed 29s | ETA 2h 12m 35s | Samples/s 59
[Epoch 1/3] Step 108/29259 | Loss 1.8731 (avg 1.8937) | Elapsed 29s | ETA 2h 12m 29s | Samples/s 59
[Epoch 1/3] Step 109/29259 | Loss 1.8398 (avg 1.8932) | Elapsed 29s | ETA 2h 12m 24s | Samples/s 59
[Epoch 1/3] Step 110/29259 | Loss 1.8353 (avg 1.8927) | Elapsed 29s | ETA 2h 12m 20s | Samples/s 59
[Epoch 1/3] Step 111/29259 | Loss 1.6332 (avg 1.8903) | Elapsed 30s | ETA 2h 12m 15s | Samples/s 59
[Epoch 1/3] Step 112/29259 | Loss 1.7585 (avg 1.8891) | Elapsed 30s | ETA 2h 12m 10s | Samples/s 59
[Epoch 1/3] Step 113/29259 | Loss 1.9392 (avg 1.8896) | Elapsed 30s | ETA 2h 12m 6s | Samples/s 59
[Epoch 1/3] Step 114/29259 | Loss 1.8271 (avg 1.8890) | Elapsed 30s | ETA 2h 12m 2s | Samples/s 59
[Epoch 1/3] Step 115/29259 | Loss 1.8300 (avg 1.8885) | Elapsed 31s | ETA 2h 11m 56s | Samples/s 59
[Epoch 1/3] Step 116/29259 | Loss 1.8213 (avg 1.8879) | Elapsed 31s | ETA 2h 11m 51s | Samples/s 59
[Epoch 1/3] Step 117/29259 | Loss 1.7591 (avg 1.8868) | Elapsed 31s | ETA 2h 11m 47s | Samples/s 59
[Epoch 1/3] Step 118/29259 | Loss 1.9673 (avg 1.8875) | Elapsed 32s | ETA 2h 11m 43s | Samples/s 59
[Epoch 1/3] Step 119/29259 | Loss 1.7604 (avg 1.8865) | Elapsed 32s | ETA 2h 11m 39s | Samples/s 59
[Epoch 1/3] Step 120/29259 | Loss 1.9035 (avg 1.8866) | Elapsed 32s | ETA 2h 11m 34s | Samples/s 59
[Epoch 1/3] Step 121/29259 | Loss 1.8022 (avg 1.8859) | Elapsed 32s | ETA 2h 11m 30s | Samples/s 59
[Epoch 1/3] Step 122/29259 | Loss 1.8556 (avg 1.8857) | Elapsed 33s | ETA 2h 11m 26s | Samples/s 59
[Epoch 1/3] Step 123/29259 | Loss 1.8659 (avg 1.8855) | Elapsed 33s | ETA 2h 11m 22s | Samples/s 59
[Epoch 1/3] Step 124/29259 | Loss 1.8162 (avg 1.8849) | Elapsed 33s | ETA 2h 11m 18s | Samples/s 59
[Epoch 1/3] Step 125/29259 | Loss 1.8627 (avg 1.8848) | Elapsed 33s | ETA 2h 11m 15s | Samples/s 59
[Epoch 1/3] Step 126/29259 | Loss 1.8082 (avg 1.8841) | Elapsed 34s | ETA 2h 11m 11s | Samples/s 59
[Epoch 1/3] Step 127/29259 | Loss 1.8137 (avg 1.8836) | Elapsed 34s | ETA 2h 11m 8s | Samples/s 59
[Epoch 1/3] Step 128/29259 | Loss 1.7095 (avg 1.8822) | Elapsed 34s | ETA 2h 11m 4s | Samples/s 59
[Epoch 1/3] Step 129/29259 | Loss 2.0087 (avg 1.8832) | Elapsed 34s | ETA 2h 11m 0s | Samples/s 59
[Epoch 1/3] Step 130/29259 | Loss 1.9127 (avg 1.8834) | Elapsed 35s | ETA 2h 10m 57s | Samples/s 59
[Epoch 1/3] Step 131/29259 | Loss 1.8363 (avg 1.8831) | Elapsed 35s | ETA 2h 10m 54s | Samples/s 59
[Epoch 1/3] Step 132/29259 | Loss 1.7900 (avg 1.8824) | Elapsed 35s | ETA 2h 10m 52s | Samples/s 59
[Epoch 1/3] Step 133/29259 | Loss 1.7841 (avg 1.8816) | Elapsed 35s | ETA 2h 10m 48s | Samples/s 59
[Epoch 1/3] Step 134/29259 | Loss 1.8747 (avg 1.8816) | Elapsed 36s | ETA 2h 10m 44s | Samples/s 59
[Epoch 1/3] Step 135/29259 | Loss 1.6829 (avg 1.8801) | Elapsed 36s | ETA 2h 10m 41s | Samples/s 59
[Epoch 1/3] Step 136/29259 | Loss 1.8357 (avg 1.8798) | Elapsed 36s | ETA 2h 10m 39s | Samples/s 59
[Epoch 1/3] Step 137/29259 | Loss 1.7987 (avg 1.8792) | Elapsed 36s | ETA 2h 10m 37s | Samples/s 59
[Epoch 1/3] Step 138/29259 | Loss 1.8430 (avg 1.8789) | Elapsed 37s | ETA 2h 10m 34s | Samples/s 59
[Epoch 1/3] Step 139/29259 | Loss 1.7344 (avg 1.8779) | Elapsed 37s | ETA 2h 10m 32s | Samples/s 59
[Epoch 1/3] Step 140/29259 | Loss 1.8605 (avg 1.8778) | Elapsed 37s | ETA 2h 10m 29s | Samples/s 60
[Epoch 1/3] Step 141/29259 | Loss 1.7930 (avg 1.8772) | Elapsed 37s | ETA 2h 10m 27s | Samples/s 60
[Epoch 1/3] Step 142/29259 | Loss 1.7815 (avg 1.8765) | Elapsed 38s | ETA 2h 10m 23s | Samples/s 60
[Epoch 1/3] Step 143/29259 | Loss 1.7980 (avg 1.8759) | Elapsed 38s | ETA 2h 10m 20s | Samples/s 60
[Epoch 1/3] Step 144/29259 | Loss 1.6856 (avg 1.8746) | Elapsed 38s | ETA 2h 10m 17s | Samples/s 60
[Epoch 1/3] Step 145/29259 | Loss 1.7870 (avg 1.8740) | Elapsed 38s | ETA 2h 10m 15s | Samples/s 60
[Epoch 1/3] Step 146/29259 | Loss 2.0041 (avg 1.8749) | Elapsed 39s | ETA 2h 10m 12s | Samples/s 60
[Epoch 1/3] Step 147/29259 | Loss 1.8190 (avg 1.8745) | Elapsed 39s | ETA 2h 10m 9s | Samples/s 60
[Epoch 1/3] Step 148/29259 | Loss 1.8786 (avg 1.8746) | Elapsed 39s | ETA 2h 10m 6s | Samples/s 60
[Epoch 1/3] Step 149/29259 | Loss 1.9345 (avg 1.8750) | Elapsed 39s | ETA 2h 10m 4s | Samples/s 60
[Epoch 1/3] Step 150/29259 | Loss 1.8746 (avg 1.8750) | Elapsed 40s | ETA 2h 10m 2s | Samples/s 60
[Epoch 1/3] Step 151/29259 | Loss 2.1028 (avg 1.8765) | Elapsed 40s | ETA 2h 10m 0s | Samples/s 60
[Epoch 1/3] Step 152/29259 | Loss 1.9697 (avg 1.8771) | Elapsed 40s | ETA 2h 9m 58s | Samples/s 60
[Epoch 1/3] Step 153/29259 | Loss 1.7897 (avg 1.8765) | Elapsed 40s | ETA 2h 9m 56s | Samples/s 60
[Epoch 1/3] Step 154/29259 | Loss 1.6509 (avg 1.8750) | Elapsed 41s | ETA 2h 9m 54s | Samples/s 60
[Epoch 1/3] Step 155/29259 | Loss 2.0216 (avg 1.8760) | Elapsed 41s | ETA 2h 9m 51s | Samples/s 60
[Epoch 1/3] Step 156/29259 | Loss 1.8411 (avg 1.8758) | Elapsed 41s | ETA 2h 9m 49s | Samples/s 60
[Epoch 1/3] Step 157/29259 | Loss 2.2033 (avg 1.8778) | Elapsed 42s | ETA 2h 9m 46s | Samples/s 60
[Epoch 1/3] Step 158/29259 | Loss 1.9909 (avg 1.8786) | Elapsed 42s | ETA 2h 9m 44s | Samples/s 60
[Epoch 1/3] Step 159/29259 | Loss 1.8128 (avg 1.8781) | Elapsed 42s | ETA 2h 9m 43s | Samples/s 60
[Epoch 1/3] Step 160/29259 | Loss 1.8692 (avg 1.8781) | Elapsed 42s | ETA 2h 9m 41s | Samples/s 60
[Epoch 1/3] Step 161/29259 | Loss 1.8094 (avg 1.8777) | Elapsed 43s | ETA 2h 9m 39s | Samples/s 60
[Epoch 1/3] Step 162/29259 | Loss 1.8149 (avg 1.8773) | Elapsed 43s | ETA 2h 9m 37s | Samples/s 60
[Epoch 1/3] Step 163/29259 | Loss 1.8169 (avg 1.8769) | Elapsed 43s | ETA 2h 9m 36s | Samples/s 60
[Epoch 1/3] Step 164/29259 | Loss 1.8194 (avg 1.8766) | Elapsed 43s | ETA 2h 9m 34s | Samples/s 60
[Epoch 1/3] Step 165/29259 | Loss 1.7763 (avg 1.8759) | Elapsed 44s | ETA 2h 9m 32s | Samples/s 60
[Epoch 1/3] Step 166/29259 | Loss 1.8850 (avg 1.8760) | Elapsed 44s | ETA 2h 9m 29s | Samples/s 60
[Epoch 1/3] Step 167/29259 | Loss 1.8131 (avg 1.8756) | Elapsed 44s | ETA 2h 9m 27s | Samples/s 60
[Epoch 1/3] Step 168/29259 | Loss 1.8011 (avg 1.8752) | Elapsed 44s | ETA 2h 9m 25s | Samples/s 60
[Epoch 1/3] Step 169/29259 | Loss 1.8527 (avg 1.8751) | Elapsed 45s | ETA 2h 9m 24s | Samples/s 60
[Epoch 1/3] Step 170/29259 | Loss 1.7751 (avg 1.8745) | Elapsed 45s | ETA 2h 9m 22s | Samples/s 60
[Epoch 1/3] Step 171/29259 | Loss 1.8675 (avg 1.8744) | Elapsed 45s | ETA 2h 9m 21s | Samples/s 60
[Epoch 1/3] Step 172/29259 | Loss 1.9559 (avg 1.8749) | Elapsed 45s | ETA 2h 9m 19s | Samples/s 60
[Epoch 1/3] Step 173/29259 | Loss 1.8394 (avg 1.8747) | Elapsed 46s | ETA 2h 9m 18s | Samples/s 60
[Epoch 1/3] Step 174/29259 | Loss 1.8936 (avg 1.8748) | Elapsed 46s | ETA 2h 9m 16s | Samples/s 60
[Epoch 1/3] Step 175/29259 | Loss 2.0289 (avg 1.8757) | Elapsed 46s | ETA 2h 9m 14s | Samples/s 60
[Epoch 1/3] Step 176/29259 | Loss 1.7992 (avg 1.8752) | Elapsed 46s | ETA 2h 9m 12s | Samples/s 60
[Epoch 1/3] Step 177/29259 | Loss 1.7428 (avg 1.8745) | Elapsed 47s | ETA 2h 9m 9s | Samples/s 60
[Epoch 1/3] Step 178/29259 | Loss 1.8397 (avg 1.8743) | Elapsed 47s | ETA 2h 9m 8s | Samples/s 60
[Epoch 1/3] Step 179/29259 | Loss 1.8800 (avg 1.8743) | Elapsed 47s | ETA 2h 9m 7s | Samples/s 60
[Epoch 1/3] Step 180/29259 | Loss 1.7893 (avg 1.8739) | Elapsed 47s | ETA 2h 9m 5s | Samples/s 60
[Epoch 1/3] Step 181/29259 | Loss 1.8292 (avg 1.8736) | Elapsed 48s | ETA 2h 9m 4s | Samples/s 60
[Epoch 1/3] Step 182/29259 | Loss 1.9285 (avg 1.8739) | Elapsed 48s | ETA 2h 9m 2s | Samples/s 60
[Epoch 1/3] Step 183/29259 | Loss 1.8421 (avg 1.8737) | Elapsed 48s | ETA 2h 9m 1s | Samples/s 60
[Epoch 1/3] Step 184/29259 | Loss 1.9426 (avg 1.8741) | Elapsed 48s | ETA 2h 9m 0s | Samples/s 60
[Epoch 1/3] Step 185/29259 | Loss 1.8222 (avg 1.8738) | Elapsed 49s | ETA 2h 8m 59s | Samples/s 60
